timestamp,ue_rate,pdu_active,throughput_mbps,cpu_percent,memory_percent
2026-01-02 11:20:30,1.858,16.9,139.86,65.4,61.12
2026-01-02 11:21:00,1.831,16.3,125.86,56.61,58.57
2026-01-02 11:21:30,1.726,18.8,150.14,58.83,63.16
2026-01-02 11:22:00,1.482,15.8,117.04,62.45,58.18
2026-01-02 11:22:30,1.933,18.1,141.1,68.8,63.12
2026-01-02 11:23:00,1.885,15.5,123.86,58.85,57.42
2026-01-02 11:23:30,1.756,16.5,133.62,61.15,61.42
2026-01-02 11:24:00,1.807,16.9,144.77,61.85,58.83
2026-01-02 11:24:30,1.829,16.7,128.1,63.38,58.97
2026-01-02 11:25:00,1.914,17.0,132.31,65.87,59.4
2026-01-02 11:25:30,2.087,16.3,139.63,65.06,60.33
2026-01-02 11:26:00,1.953,17.9,141.28,67.09,62.19
2026-01-02 11:26:30,1.92,16.6,122.75,63.87,58.4
2026-01-02 11:27:00,1.991,15.6,128.39,72.44,56.62
2026-01-02 11:27:30,1.847,17.0,136.22,63.29,64.2
2026-01-02 11:28:00,1.715,16.9,140.5,58.19,60.84
2026-01-02 11:28:30,1.701,16.5,132.76,65.34,59.41
2026-01-02 11:29:00,1.974,17.5,132.27,63.98,62.64
2026-01-02 11:29:30,2.025,16.5,131.47,65.84,60.7
2026-01-02 11:30:00,2.099,18.3,155.28,66.42,59.66
2026-01-02 11:30:30,1.857,17.3,138.11,64.78,60.9
2026-01-02 11:31:00,1.732,16.5,129.4,60.13,60.74
2026-01-02 11:31:30,1.73,17.2,136.32,52.63,58.38
2026-01-02 11:32:00,1.836,16.7,129.97,65.05,60.96
2026-01-02 11:32:30,1.987,16.3,127.17,64.69,59.47
2026-01-02 11:33:00,1.884,18.7,142.97,67.76,60.23
2026-01-02 11:33:30,1.675,17.9,137.27,64.81,58.75
2026-01-02 11:34:00,1.906,16.6,133.11,66.85,60.41
2026-01-02 11:34:30,2.213,15.1,128.22,68.64,58.87
2026-01-02 11:35:00,1.857,18.2,141.56,65.22,62.29
2026-01-02 11:35:30,2.088,16.2,130.46,65.15,61.13
2026-01-02 11:36:00,2.026,17.6,141.94,69.16,61.48
2026-01-02 11:36:30,1.919,18.6,147.42,66.72,61.42
2026-01-02 11:37:00,1.811,17.7,138.29,62.62,62.72
2026-01-02 11:37:30,1.694,17.6,142.71,67.25,58.67
2026-01-02 11:38:00,1.927,18.0,139.19,66.51,62.76
2026-01-02 11:38:30,1.814,17.8,143.15,63.23,60.0
2026-01-02 11:39:00,1.704,15.5,127.04,58.38,58.83
2026-01-02 11:39:30,1.736,18.8,145.42,66.11,61.34
2026-01-02 11:40:00,1.831,16.9,132.23,64.35,60.77
2026-01-02 11:40:30,1.55,19.1,149.56,70.3,64.76
2026-01-02 11:41:00,1.8,16.3,125.0,62.2,59.57
2026-01-02 11:41:30,2.017,18.0,144.89,68.22,60.92
2026-01-02 11:42:00,2.014,17.3,138.84,66.84,60.78
2026-01-02 11:42:30,2.188,16.9,135.64,68.05,61.35
2026-01-02 11:43:00,1.769,17.9,136.31,68.09,61.32
2026-01-02 11:43:30,1.923,17.6,144.81,66.3,61.41
2026-01-02 11:44:00,2.011,17.2,140.49,63.68,58.33
2026-01-02 11:44:30,1.506,17.3,142.48,63.26,60.14
2026-01-02 11:45:00,1.981,16.0,128.73,61.47,58.41
2026-01-02 11:45:30,1.852,16.7,135.31,68.43,59.65
2026-01-02 11:46:00,1.55,18.3,147.55,67.08,61.33
2026-01-02 11:46:30,2.017,17.1,143.82,66.2,62.29
2026-01-02 11:47:00,1.789,17.6,146.21,67.74,59.98
2026-01-02 11:47:30,1.749,18.4,151.78,66.09,64.05
2026-01-02 11:48:00,1.731,17.7,137.87,65.23,61.72
2026-01-02 11:48:30,1.805,18.1,144.64,63.24,63.56
2026-01-02 11:49:00,1.843,16.3,122.32,59.06,58.83
2026-01-02 11:49:30,2.03,17.1,138.45,67.56,60.68
2026-01-02 11:50:00,2.015,18.6,151.54,62.71,61.91
2026-01-02 11:50:30,1.738,19.1,146.13,63.21,61.39
2026-01-02 11:51:00,1.907,17.4,129.97,73.93,60.33
2026-01-02 11:51:30,1.906,17.1,130.21,63.39,62.53
2026-01-02 11:52:00,1.949,16.6,129.81,66.05,59.95
2026-01-02 11:52:30,1.911,17.7,138.95,68.08,59.21
2026-01-02 11:53:00,1.92,16.5,136.94,63.31,61.51
2026-01-02 11:53:30,1.833,17.4,143.98,67.35,59.51
2026-01-02 11:54:00,1.761,17.9,146.82,65.92,64.47
2026-01-02 11:54:30,1.682,17.9,140.36,69.09,59.98
2026-01-02 11:55:00,1.706,18.8,137.31,67.16,61.41
2026-01-02 11:55:30,1.822,15.9,118.46,61.77,57.55
2026-01-02 11:56:00,1.867,16.4,133.27,66.33,60.01
2026-01-02 11:56:30,1.768,17.6,144.08,68.93,60.11
2026-01-02 11:57:00,1.849,17.6,137.95,65.45,58.22
2026-01-02 11:57:30,1.924,16.3,131.41,56.89,58.47
2026-01-02 11:58:00,1.896,20.0,156.89,67.96,61.92
2026-01-02 11:58:30,2.195,16.4,134.49,61.69,57.99
2026-01-02 11:59:00,1.802,16.5,137.8,66.04,59.4
2026-01-02 11:59:30,1.905,18.2,153.08,65.35,60.51
2026-01-02 12:00:00,2.117,17.5,143.24,67.67,58.71
2026-01-02 12:00:30,1.925,17.4,139.21,68.02,61.37
2026-01-02 12:01:00,1.975,16.8,136.59,67.81,59.74
2026-01-02 12:01:30,1.792,17.5,150.08,63.03,61.78
2026-01-02 12:02:00,2.18,17.6,133.06,70.61,59.77
2026-01-02 12:02:30,1.858,16.2,125.05,68.56,59.77
2026-01-02 12:03:00,1.732,17.2,132.99,68.02,61.36
2026-01-02 12:03:30,1.877,17.8,151.07,64.49,61.06
2026-01-02 12:04:00,1.736,17.6,147.51,66.92,58.88
2026-01-02 12:04:30,1.68,19.2,157.69,63.32,61.75
2026-01-02 12:05:00,2.058,18.1,137.4,68.91,60.84
2026-01-02 12:05:30,2.05,17.2,133.02,67.36,54.71
2026-01-02 12:06:00,1.967,16.2,124.29,65.38,60.11
2026-01-02 12:06:30,2.031,17.2,136.18,67.49,62.3
2026-01-02 12:07:00,2.134,17.5,137.99,66.83,63.07
2026-01-02 12:07:30,1.959,17.1,142.2,62.61,60.63
2026-01-02 12:08:00,1.829,17.1,129.86,62.15,61.17
2026-01-02 12:08:30,2.001,17.7,140.95,62.0,62.89
2026-01-02 12:09:00,1.79,17.9,138.14,65.31,61.07
2026-01-02 12:09:30,1.987,17.5,144.23,72.22,63.97
2026-01-02 12:10:00,1.955,17.5,147.17,67.43,62.87
2026-01-02 12:10:30,1.731,17.0,133.47,58.26,61.96
2026-01-02 12:11:00,2.073,15.4,123.92,67.39,57.69
2026-01-02 12:11:30,2.024,18.3,145.65,66.75,64.83
2026-01-02 12:12:00,2.012,18.9,147.83,73.51,62.66
2026-01-02 12:12:30,2.016,17.5,137.71,68.08,61.11
2026-01-02 12:13:00,2.001,16.5,130.09,60.73,56.06
2026-01-02 12:13:30,1.919,18.3,152.69,63.41,63.62
2026-01-02 12:14:00,1.707,17.8,138.0,63.63,60.37
2026-01-02 12:14:30,1.947,18.5,152.41,61.41,64.36
2026-01-02 12:15:00,2.108,17.7,138.94,66.57,61.93
2026-01-02 12:15:30,1.942,18.1,141.72,68.99,63.16
2026-01-02 12:16:00,1.688,16.2,133.92,63.04,60.07
2026-01-02 12:16:30,2.109,18.4,142.12,67.06,61.33
2026-01-02 12:17:00,1.7,16.7,131.91,66.47,59.38
2026-01-02 12:17:30,1.715,16.7,137.38,65.32,57.56
2026-01-02 12:18:00,1.983,18.6,143.97,67.25,59.97
2026-01-02 12:18:30,2.127,18.3,138.3,69.67,61.59
2026-01-02 12:19:00,1.864,17.5,136.67,62.42,60.32
2026-01-02 12:19:30,1.708,18.0,145.92,63.79,62.22
2026-01-02 12:20:00,1.708,18.1,147.16,67.77,62.31
2026-01-02 12:20:30,1.867,18.0,140.5,65.8,62.54
2026-01-02 12:21:00,1.912,19.4,163.28,66.94,63.89
2026-01-02 12:21:30,2.057,16.7,139.23,69.83,63.2
2026-01-02 12:22:00,1.892,16.8,128.49,56.75,57.86
2026-01-02 12:22:30,2.239,18.0,140.91,67.99,60.32
2026-01-02 12:23:00,1.969,17.1,137.66,65.26,61.5
2026-01-02 12:23:30,1.896,18.2,149.56,66.06,62.22
2026-01-02 12:24:00,1.86,18.3,149.17,60.13,62.94
2026-01-02 12:24:30,1.839,19.6,151.71,73.82,63.4
2026-01-02 12:25:00,2.191,16.8,145.35,68.68,58.74
2026-01-02 12:25:30,1.837,17.6,141.1,65.55,61.22
2026-01-02 12:26:00,2.219,18.6,145.79,69.01,60.41
2026-01-02 12:26:30,1.784,17.5,141.56,71.16,60.63
2026-01-02 12:27:00,1.707,18.0,143.96,64.42,64.49
2026-01-02 12:27:30,1.801,17.6,142.32,67.3,61.33
2026-01-02 12:28:00,2.06,18.2,137.78,62.96,62.19
2026-01-02 12:28:30,2.171,15.8,121.48,63.32,59.24
2026-01-02 12:29:00,2.154,19.5,162.99,73.47,61.61
2026-01-02 12:29:30,2.081,17.0,136.42,65.22,59.71
2026-01-02 12:30:00,2.029,17.2,147.11,63.98,61.52
2026-01-02 12:30:30,2.085,18.6,149.49,68.81,63.91
2026-01-02 12:31:00,2.11,18.9,143.13,68.19,64.92
2026-01-02 12:31:30,1.763,17.7,139.66,61.92,59.17
2026-01-02 12:32:00,1.959,17.1,139.48,71.26,57.51
2026-01-02 12:32:30,2.0,17.6,137.08,59.91,58.48
2026-01-02 12:33:00,2.179,17.8,148.05,67.51,58.53
2026-01-02 12:33:30,1.911,17.0,135.63,70.32,60.44
2026-01-02 12:34:00,1.807,16.1,126.97,62.42,60.61
2026-01-02 12:34:30,1.877,16.4,128.66,67.31,61.25
2026-01-02 12:35:00,1.99,17.6,142.16,68.4,58.54
2026-01-02 12:35:30,1.93,16.7,132.09,63.56,59.02
2026-01-02 12:36:00,2.069,17.3,150.43,70.54,61.45
2026-01-02 12:36:30,1.949,20.2,154.82,68.71,64.77
2026-01-02 12:37:00,1.648,17.0,142.88,62.74,61.56
2026-01-02 12:37:30,2.044,17.1,140.72,65.92,61.57
2026-01-02 12:38:00,2.378,18.9,150.64,73.64,63.16
2026-01-02 12:38:30,1.929,19.0,155.83,66.87,62.02
2026-01-02 12:39:00,2.011,17.3,140.33,65.7,60.97
2026-01-02 12:39:30,1.952,15.9,121.04,65.12,57.17
2026-01-02 12:40:00,1.826,16.9,140.77,60.95,61.65
2026-01-02 12:40:30,2.029,17.3,132.6,63.16,63.97
2026-01-02 12:41:00,1.905,17.3,142.82,67.35,61.0
2026-01-02 12:41:30,2.122,17.8,137.54,68.26,64.35
2026-01-02 12:42:00,2.27,17.8,141.07,67.56,62.39
2026-01-02 12:42:30,1.964,18.5,149.19,65.08,61.19
2026-01-02 12:43:00,1.465,16.6,129.14,56.92,61.76
2026-01-02 12:43:30,1.825,17.6,142.36,67.62,64.46
2026-01-02 12:44:00,1.725,17.7,139.45,62.46,59.61
2026-01-02 12:44:30,2.186,17.3,143.86,71.48,62.13
2026-01-02 12:45:00,2.219,17.6,138.57,69.85,62.29
2026-01-02 12:45:30,2.249,17.5,129.96,68.19,62.24
2026-01-02 12:46:00,1.888,17.6,145.86,65.56,62.54
2026-01-02 12:46:30,2.115,19.6,154.78,69.68,64.99
2026-01-02 12:47:00,2.18,17.2,137.04,67.87,61.18
2026-01-02 12:47:30,1.991,18.4,150.54,67.59,61.38
2026-01-02 12:48:00,1.998,17.7,144.86,65.24,62.52
2026-01-02 12:48:30,2.186,17.1,136.78,66.22,58.64
2026-01-02 12:49:00,1.765,18.7,148.23,58.06,63.82
2026-01-02 12:49:30,1.888,17.9,146.5,64.03,61.15
2026-01-02 12:50:00,2.028,17.5,147.14,65.33,60.57
2026-01-02 12:50:30,1.885,19.1,143.37,67.38,63.21
2026-01-02 12:51:00,1.788,17.9,135.45,64.2,59.71
2026-01-02 12:51:30,1.962,17.1,128.06,66.85,58.84
2026-01-02 12:52:00,1.644,16.8,130.75,65.54,60.39
2026-01-02 12:52:30,2.001,16.9,133.45,69.8,58.46
2026-01-02 12:53:00,1.866,17.5,149.08,67.34,59.4
2026-01-02 12:53:30,1.691,18.6,154.78,65.0,63.49
2026-01-02 12:54:00,1.693,17.0,134.86,60.34,59.19
2026-01-02 12:54:30,1.939,16.7,132.68,57.98,58.0
2026-01-02 12:55:00,1.741,19.2,159.51,65.95,63.08
2026-01-02 12:55:30,1.892,17.4,138.38,61.09,58.92
2026-01-02 12:56:00,2.004,18.6,151.97,67.28,62.26
2026-01-02 12:56:30,1.995,19.6,154.83,67.09,62.37
2026-01-02 12:57:00,1.828,18.3,144.88,63.3,59.9
2026-01-02 12:57:30,1.97,18.7,159.68,67.29,61.44
2026-01-02 12:58:00,2.126,19.8,160.57,71.97,63.46
2026-01-02 12:58:30,1.982,18.1,149.03,67.84,60.62
2026-01-02 12:59:00,2.213,18.7,143.88,69.46,63.14
2026-01-02 12:59:30,1.825,17.5,144.3,66.66,61.46
2026-01-02 13:00:00,2.012,17.7,145.87,66.01,61.97
2026-01-02 13:00:30,2.341,18.3,152.55,66.51,60.77
2026-01-02 13:01:00,1.662,17.9,143.28,67.2,59.57
2026-01-02 13:01:30,1.82,17.8,145.82,64.46,61.91
2026-01-02 13:02:00,1.863,21.0,155.72,69.15,66.2
2026-01-02 13:02:30,1.945,16.8,136.39,65.85,60.49
2026-01-02 13:03:00,1.948,18.2,148.5,66.12,64.47
2026-01-02 13:03:30,1.87,16.7,129.32,61.32,60.38
2026-01-02 13:04:00,2.065,17.5,139.64,68.94,59.15
2026-01-02 13:04:30,2.217,17.4,135.05,69.94,60.64
2026-01-02 13:05:00,2.112,19.3,155.26,69.81,61.42
2026-01-02 13:05:30,1.832,19.3,148.82,67.69,64.47
2026-01-02 13:06:00,2.126,16.8,136.84,68.82,62.23
2026-01-02 13:06:30,1.916,16.5,131.09,66.61,59.95
2026-01-02 13:07:00,2.072,16.9,140.26,69.42,58.95
2026-01-02 13:07:30,1.971,19.4,156.19,70.01,60.15
2026-01-02 13:08:00,1.867,18.4,144.06,61.96,61.97
2026-01-02 13:08:30,2.146,18.2,152.49,66.3,61.82
2026-01-02 13:09:00,1.905,17.9,141.87,68.01,62.54
2026-01-02 13:09:30,2.08,17.2,144.45,66.63,57.81
2026-01-02 13:10:00,1.982,17.7,138.55,69.13,60.25
2026-01-02 13:10:30,2.14,18.5,146.98,66.13,64.04
2026-01-02 13:11:00,1.93,17.1,134.09,63.7,61.45
2026-01-02 13:11:30,1.833,19.0,154.67,69.59,61.17
2026-01-02 13:12:00,1.734,16.5,133.92,59.59,57.18
2026-01-02 13:12:30,1.926,16.9,142.06,67.86,62.37
2026-01-02 13:13:00,1.785,17.6,131.64,64.08,62.5
2026-01-02 13:13:30,1.703,16.9,142.47,62.38,62.35
2026-01-02 13:14:00,2.069,17.0,132.62,67.11,61.86
2026-01-02 13:14:30,1.991,16.7,127.67,65.26,60.51
2026-01-02 13:15:00,2.061,19.4,152.61,67.16,64.57
2026-01-02 13:15:30,1.979,18.3,140.29,72.81,60.94
2026-01-02 13:16:00,1.871,20.2,155.94,67.77,62.13
2026-01-02 13:16:30,1.843,16.5,131.82,65.46,61.53
2026-01-02 13:17:00,1.893,16.5,121.92,65.94,59.8
2026-01-02 13:17:30,2.127,18.5,143.72,67.6,60.62
2026-01-02 13:18:00,1.858,19.5,163.38,65.61,64.39
2026-01-02 13:18:30,2.209,18.6,151.14,63.97,61.46
2026-01-02 13:19:00,1.944,17.2,134.1,67.26,62.99
2026-01-02 13:19:30,1.942,19.1,154.85,67.72,63.51
2026-01-02 13:20:00,2.142,18.5,149.22,69.5,62.63
2026-01-02 13:20:30,2.016,19.2,157.0,74.61,60.74
2026-01-02 13:21:00,1.691,17.9,141.39,68.63,61.8
2026-01-02 13:21:30,1.8,18.6,147.55,66.63,62.64
2026-01-02 13:22:00,1.686,18.5,144.64,66.22,61.68
2026-01-02 13:22:30,2.079,17.2,139.57,73.0,60.02
2026-01-02 13:23:00,2.039,16.4,134.32,69.37,57.3
2026-01-02 13:23:30,1.966,19.0,155.59,65.53,63.26
2026-01-02 13:24:00,1.977,17.5,146.03,62.0,63.27
2026-01-02 13:24:30,1.975,20.0,160.71,66.57,64.25
2026-01-02 13:25:00,1.921,17.6,142.99,69.73,62.01
2026-01-02 13:25:30,2.036,16.5,136.14,61.15,58.44
2026-01-02 13:26:00,2.09,16.0,128.24,63.63,61.82
2026-01-02 13:26:30,2.075,16.5,134.19,69.8,58.97
2026-01-02 13:27:00,1.993,17.9,142.54,69.59,61.93
2026-01-02 13:27:30,2.139,19.7,164.02,70.71,65.81
2026-01-02 13:28:00,1.95,17.1,139.48,63.57,59.42
2026-01-02 13:28:30,1.879,18.0,144.75,64.59,61.85
2026-01-02 13:29:00,2.077,18.2,141.21,64.81,59.68
2026-01-02 13:29:30,2.304,18.4,143.71,66.81,62.37
2026-01-02 13:30:00,2.117,18.0,140.3,65.44,61.48
2026-01-02 13:30:30,1.738,18.9,160.02,66.14,63.85
2026-01-02 13:31:00,1.774,18.6,150.01,65.06,62.21
2026-01-02 13:31:30,1.828,18.0,145.63,63.71,62.33
2026-01-02 13:32:00,1.908,16.9,125.79,60.83,60.55
2026-01-02 13:32:30,2.086,17.6,135.11,61.53,62.68
2026-01-02 13:33:00,1.974,16.4,135.17,64.16,58.75
2026-01-02 13:33:30,2.017,17.9,134.46,67.81,62.41
2026-01-02 13:34:00,1.903,16.7,138.21,63.99,59.83
2026-01-02 13:34:30,2.391,17.1,142.21,64.74,58.83
2026-01-02 13:35:00,2.118,19.7,163.86,68.14,64.32
2026-01-02 13:35:30,1.929,18.1,148.41,71.59,61.32
2026-01-02 13:36:00,1.834,17.5,138.41,64.97,60.68
2026-01-02 13:36:30,1.967,16.7,141.89,58.58,58.65
2026-01-02 13:37:00,1.734,18.5,151.92,67.07,61.34
2026-01-02 13:37:30,2.095,18.9,155.31,68.57,63.3
2026-01-02 13:38:00,2.099,17.5,142.78,68.37,58.59
2026-01-02 13:38:30,1.885,17.1,136.31,65.33,58.78
2026-01-02 13:39:00,2.222,17.1,131.37,65.9,60.07
2026-01-02 13:39:30,1.986,18.0,145.61,63.58,61.73
2026-01-02 13:40:00,2.11,17.7,138.94,65.07,59.83
2026-01-02 13:40:30,1.692,18.2,143.82,67.18,62.72
2026-01-02 13:41:00,1.677,18.7,146.99,61.45,63.05
2026-01-02 13:41:30,1.988,17.8,137.58,64.13,63.2
2026-01-02 13:42:00,2.124,17.9,140.88,69.35,60.85
2026-01-02 13:42:30,2.086,17.4,147.86,68.31,57.09
2026-01-02 13:43:00,2.134,17.9,135.93,65.21,61.83
2026-01-02 13:43:30,2.31,17.0,129.15,66.65,62.01
2026-01-02 13:44:00,2.033,17.4,143.65,69.52,60.74
2026-01-02 13:44:30,2.024,17.5,139.1,61.74,60.01
2026-01-02 13:45:00,2.124,18.8,148.71,70.16,62.19
2026-01-02 13:45:30,1.873,16.0,135.04,62.05,59.03
2026-01-02 13:46:00,2.159,18.8,147.86,72.21,62.38
2026-01-02 13:46:30,2.166,18.1,146.59,64.5,63.11
2026-01-02 13:47:00,1.745,16.9,133.95,68.8,59.13
2026-01-02 13:47:30,1.968,19.1,154.37,66.72,63.19
2026-01-02 13:48:00,2.201,16.8,144.75,68.35,60.56
2026-01-02 13:48:30,1.765,17.2,137.98,66.48,60.04
2026-01-02 13:49:00,2.298,16.1,123.57,66.64,56.79
2026-01-02 13:49:30,2.032,16.4,136.33,66.7,60.22
2026-01-02 13:50:00,2.081,18.1,149.5,67.24,59.56
2026-01-02 13:50:30,1.704,18.5,145.76,65.12,63.11
2026-01-02 13:51:00,1.887,18.0,141.74,60.69,63.45
2026-01-02 13:51:30,1.897,18.6,148.68,65.44,63.4
2026-01-02 13:52:00,2.001,20.3,158.61,70.57,63.31
2026-01-02 13:52:30,2.173,21.2,159.3,78.66,64.2
2026-01-02 13:53:00,1.854,17.0,134.91,68.07,59.55
2026-01-02 13:53:30,1.996,15.7,126.02,59.97,59.34
2026-01-02 13:54:00,2.128,16.5,129.23,60.29,58.72
2026-01-02 13:54:30,2.131,16.2,127.66,64.78,60.02
2026-01-02 13:55:00,2.092,17.8,145.43,64.28,58.95
2026-01-02 13:55:30,1.988,15.3,124.71,58.15,57.58
2026-01-02 13:56:00,2.009,17.6,140.92,62.91,63.36
2026-01-02 13:56:30,1.961,18.6,151.94,64.84,61.15
2026-01-02 13:57:00,1.915,18.5,154.39,68.98,64.01
2026-01-02 13:57:30,1.997,18.3,143.99,65.07,62.12
2026-01-02 13:58:00,2.17,16.8,135.18,71.39,59.81
2026-01-02 13:58:30,2.069,18.1,145.46,67.83,60.88
2026-01-02 13:59:00,2.022,19.2,155.63,70.14,64.05
2026-01-02 13:59:30,1.967,17.0,141.52,66.1,59.94
2026-01-02 14:00:00,1.999,19.8,154.88,70.5,64.45
2026-01-02 14:00:30,2.226,18.4,149.81,70.35,59.58
2026-01-02 14:01:00,2.022,18.7,153.19,66.62,64.71
2026-01-02 14:01:30,2.015,18.6,142.82,69.1,62.84
2026-01-02 14:02:00,1.702,18.6,142.11,67.17,63.64
2026-01-02 14:02:30,1.845,18.5,151.94,66.53,62.26
2026-01-02 14:03:00,1.934,17.8,138.01,65.54,63.44
2026-01-02 14:03:30,1.891,20.0,162.55,70.0,64.4
2026-01-02 14:04:00,2.302,18.0,146.42,68.54,62.99
2026-01-02 14:04:30,2.084,18.4,151.56,70.51,63.81
2026-01-02 14:05:00,1.957,17.8,145.53,67.5,61.71
2026-01-02 14:05:30,1.984,19.4,155.87,64.94,66.36
2026-01-02 14:06:00,2.106,16.6,134.41,67.82,58.57
2026-01-02 14:06:30,1.828,15.9,134.8,65.06,58.22
2026-01-02 14:07:00,2.017,17.9,143.66,70.63,61.5
2026-01-02 14:07:30,1.995,17.8,140.49,67.65,63.91
2026-01-02 14:08:00,1.785,16.7,134.73,64.2,61.25
2026-01-02 14:08:30,1.691,17.4,135.66,61.22,61.89
2026-01-02 14:09:00,2.046,18.5,150.52,61.98,61.34
2026-01-02 14:09:30,1.964,17.8,148.91,67.35,61.6
2026-01-02 14:10:00,1.592,18.2,153.59,60.86,62.31
2026-01-02 14:10:30,2.027,18.3,142.81,64.33,63.14
2026-01-02 14:11:00,1.933,16.3,136.43,63.6,57.34
2026-01-02 14:11:30,1.983,17.8,140.67,63.86,61.86
2026-01-02 14:12:00,1.958,17.7,142.31,69.26,61.13
2026-01-02 14:12:30,1.72,18.4,141.07,69.19,61.28
2026-01-02 14:13:00,1.839,19.6,156.74,72.54,63.91
2026-01-02 14:13:30,2.198,17.9,141.76,66.14,60.15
2026-01-02 14:14:00,2.108,17.7,133.42,66.43,60.27
2026-01-02 14:14:30,2.207,18.0,158.52,68.79,61.93
2026-01-02 14:15:00,2.284,17.7,140.69,74.57,63.75
2026-01-02 14:15:30,2.232,18.7,150.38,75.09,61.6
2026-01-02 14:16:00,1.984,17.0,131.78,68.59,59.95
2026-01-02 14:16:30,2.009,17.7,146.67,64.34,62.24
2026-01-02 14:17:00,2.129,19.1,156.63,70.94,64.13
2026-01-02 14:17:30,2.084,18.4,146.46,67.79,61.2
2026-01-02 14:18:00,2.225,16.9,136.27,66.24,58.68
2026-01-02 14:18:30,1.93,16.2,131.8,61.67,61.61
2026-01-02 14:19:00,2.157,17.7,143.31,66.84,61.94
2026-01-02 14:19:30,2.005,19.4,157.51,66.76,62.21
2026-01-02 14:20:00,2.137,16.9,127.2,72.44,59.77
2026-01-02 14:20:30,2.147,19.5,155.21,68.38,63.43
2026-01-02 14:21:00,1.954,18.2,146.22,64.98,60.93
2026-01-02 14:21:30,2.035,17.0,135.66,64.26,60.25
2026-01-02 14:22:00,2.053,19.2,152.64,70.8,62.81
2026-01-02 14:22:30,2.057,17.3,143.42,66.62,60.05
2026-01-02 14:23:00,1.979,17.8,146.32,65.42,62.08
2026-01-02 14:23:30,2.157,18.1,153.15,71.53,61.32
2026-01-02 14:24:00,2.134,16.9,134.5,65.1,59.38
2026-01-02 14:24:30,2.063,17.2,133.22,66.47,63.01
2026-01-02 14:25:00,1.942,18.4,146.54,71.65,63.21
2026-01-02 14:25:30,1.929,18.2,152.21,72.27,62.26
2026-01-02 14:26:00,1.802,17.8,138.86,65.27,60.94
2026-01-02 14:26:30,2.336,16.8,129.14,69.11,61.01
2026-01-02 14:27:00,2.148,18.8,157.48,67.4,61.4
2026-01-02 14:27:30,2.041,16.8,139.46,65.76,60.69
2026-01-02 14:28:00,1.844,18.6,137.24,69.44,65.5
2026-01-02 14:28:30,1.918,16.4,126.84,69.37,60.4
2026-01-02 14:29:00,2.032,17.1,134.44,61.77,60.92
2026-01-02 14:29:30,1.988,19.2,154.41,71.63,60.61
2026-01-02 14:30:00,1.826,16.5,128.45,64.25,58.67
2026-01-02 14:30:30,2.084,18.4,149.87,66.21,60.65
2026-01-02 14:31:00,1.939,18.1,143.85,72.73,62.85
2026-01-02 14:31:30,2.011,18.2,139.84,68.57,61.6
2026-01-02 14:32:00,2.055,17.2,127.89,68.98,61.42
2026-01-02 14:32:30,2.106,18.0,132.99,72.31,60.67
2026-01-02 14:33:00,2.18,17.8,140.93,69.94,61.91
2026-01-02 14:33:30,2.013,17.9,145.09,75.61,62.4
2026-01-02 14:34:00,1.929,19.2,151.94,65.37,62.23
2026-01-02 14:34:30,1.812,18.7,156.81,64.01,62.95
2026-01-02 14:35:00,2.104,17.8,145.56,67.02,61.2
2026-01-02 14:35:30,1.991,16.8,137.51,65.35,59.35
2026-01-02 14:36:00,2.108,17.9,149.12,68.24,63.92
2026-01-02 14:36:30,1.99,18.8,157.97,66.89,64.59
2026-01-02 14:37:00,2.08,19.8,163.62,68.83,64.55
2026-01-02 14:37:30,1.939,18.1,144.05,68.48,62.54
2026-01-02 14:38:00,2.118,17.6,139.98,69.14,64.13
2026-01-02 14:38:30,2.082,17.0,137.24,69.65,60.07
2026-01-02 14:39:00,2.209,17.9,134.45,70.24,59.77
2026-01-02 14:39:30,2.027,17.8,130.56,67.55,60.73
2026-01-02 14:40:00,2.036,18.9,143.66,69.15,65.59
2026-01-02 14:40:30,2.127,18.9,152.55,69.26,61.5
2026-01-02 14:41:00,2.27,18.7,156.46,72.93,60.28
2026-01-02 14:41:30,2.219,18.4,137.91,72.84,62.09
2026-01-02 14:42:00,1.979,18.5,153.1,66.64,59.8
2026-01-02 14:42:30,1.951,18.8,147.96,64.14,64.35
2026-01-02 14:43:00,2.023,18.1,139.07,70.8,60.12
2026-01-02 14:43:30,1.777,17.3,141.36,58.71,62.11
2026-01-02 14:44:00,1.914,17.2,127.72,65.71,61.73
2026-01-02 14:44:30,2.018,18.1,148.63,69.68,61.57
2026-01-02 14:45:00,2.158,15.1,111.81,65.37,59.59
2026-01-02 14:45:30,1.857,16.8,142.69,64.68,59.08
2026-01-02 14:46:00,2.195,17.3,131.96,66.08,61.89
2026-01-02 14:46:30,1.944,18.5,149.21,68.37,64.08
2026-01-02 14:47:00,2.112,17.9,139.76,65.73,61.84
2026-01-02 14:47:30,1.744,18.0,146.09,65.16,61.68
2026-01-02 14:48:00,2.036,17.9,139.36,68.71,61.33
2026-01-02 14:48:30,2.193,18.7,146.93,68.69,62.07
2026-01-02 14:49:00,1.919,16.9,131.32,71.13,60.12
2026-01-02 14:49:30,1.95,18.4,155.31,66.65,60.76
2026-01-02 14:50:00,1.705,19.5,151.75,64.69,62.96
2026-01-02 14:50:30,1.903,16.4,139.08,62.34,60.07
2026-01-02 14:51:00,1.779,17.1,129.01,63.91,61.83
2026-01-02 14:51:30,2.001,18.4,142.91,71.69,61.53
